Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778939080,20,,Aggregated,7.500000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,277,0,1000,992.6903104718056,535.4007000569254,1597.2742000594735,251896.4332129964
1778939081,20,,Aggregated,7.600000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,281,0,1000,991.9154733117815,535.4007000569254,1597.2742000594735,252002.95017793594
1778939082,20,,Aggregated,7.600000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,289,0,1000,989.5333771647847,532.8007999341935,1597.2742000594735,252070.62283737023
1778939083,20,,Aggregated,8.000000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,302,0,1000,986.6543698694329,532.8007999341935,1597.2742000594735,252221.93377483444
1778939084,20,,Aggregated,7.000000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,307,0,1000,989.654216939638,532.8007999341935,1597.2742000594735,252349.21172638435
1778939085,20,,Aggregated,6.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,314,0,1000,988.9300901284827,532.8007999341935,1597.2742000594735,252411.6974522293
1778939086,20,,Aggregated,7.300000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,319,0,1000,988.2903206906628,532.8007999341935,1597.2742000594735,252531.2131661442
1778939087,20,,Aggregated,7.800000,0.000000,990,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,327,0,990,983.8579021410629,532.8007999341935,1597.2742000594735,252497.6636085627
1778939088,20,,Aggregated,7.600000,0.000000,1000,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,338,0,990,984.2598307702123,532.8007999341935,1597.2742000594735,252672.9852071006
1778939089,20,,Aggregated,7.300000,0.000000,1000,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,346,0,1000,984.8932075160125,532.8007999341935,1597.2742000594735,252752.0260115607
1778939090,20,,Aggregated,6.800000,0.000000,1000,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,351,0,1000,985.4976333352071,532.8007999341935,1597.2742000594735,252855.7977207977
1778939091,20,,Aggregated,7.100000,0.000000,1000,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,357,0,1000,984.5190145674029,532.8007999341935,1597.2742000594735,252836.50420168068
1778939092,20,,Aggregated,7.500000,0.000000,1000,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,365,0,1000,986.3688684942532,532.8007999341935,1597.2742000594735,252907.84657534247
1778939093,20,,Aggregated,7.500000,0.000000,1000,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,375,0,1000,985.7589234672487,532.8007999341935,1597.2742000594735,252992.744
1778939094,20,,Aggregated,7.600000,0.000000,1000,1100,1100,1200,1300,1300,1400,1500,1600,1600,1600,379,0,1000,986.1440250667249,532.8007999341935,1597.2742000594735,253025.44854881265
1778939095,20,,Aggregated,7.400000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,387,0,1000,988.7318777787386,532.8007999341935,1597.2742000594735,253122.81136950906
1778939096,20,,Aggregated,7.400000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,395,0,1000,988.9160658244657,532.8007999341935,1597.2742000594735,253149.6430379747
1778939097,20,,Aggregated,7.300000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,403,0,1000,990.3820848656314,532.8007999341935,1597.2742000594735,253240.67493796526
1778939098,20,,Aggregated,7.100000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,405,0,1000,990.0524081498453,532.8007999341935,1597.2742000594735,253222.28148148148
1778939099,20,,Aggregated,7.300000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,412,0,1000,993.2513864093813,532.8007999341935,1597.2742000594735,253318.91019417476
1778939100,20,,Aggregated,7.500000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1700,1700,1700,421,0,1000,997.4956886006095,532.8007999341935,1687.343699974008,253300.08788598576
1778939101,20,,Aggregated,7.200000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1700,1700,1700,430,0,1000,1000.7457969786036,532.8007999341935,1687.343699974008,253404.38837209303
1778939102,20,,Aggregated,7.000000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,437,0,1000,1005.6219871874656,532.8007999341935,1687.343699974008,253432.38443935927
1778939103,20,,Aggregated,6.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1700,1700,1700,440,0,1000,1008.3794277296296,532.8007999341935,1687.343699974008,253435.57045454546
1778939104,20,,Aggregated,7.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,446,0,1000,1015.1282049352178,532.8007999341935,1753.6100000143051,253500.7869955157
1778939105,20,,Aggregated,7.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,453,0,1000,1021.3512286999228,532.8007999341935,1753.6100000143051,253555.33554083886
1778939106,20,,Aggregated,6.600000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,460,0,1000,1022.8608406543651,532.8007999341935,1753.6100000143051,253551.04565217393
1778939107,20,,Aggregated,6.400000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,469,0,1000,1026.3991933924133,532.8007999341935,1753.6100000143051,253641.85714285713
1778939108,20,,Aggregated,6.900000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,474,0,1000,1027.079112871495,532.8007999341935,1753.6100000143051,253681.56962025317
1778939109,20,,Aggregated,6.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,481,0,1000,1028.062178172208,532.8007999341935,1753.6100000143051,253648.288981289
1778939110,20,,Aggregated,6.500000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,489,0,1000,1029.5518134986783,532.8007999341935,1753.6100000143051,253742.04703476484
1778939111,20,,Aggregated,6.400000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,496,0,1000,1028.2805685504084,532.8007999341935,1753.6100000143051,253761.94758064515
1778939112,20,,Aggregated,6.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,504,0,1000,1027.6719281765897,532.8007999341935,1753.6100000143051,253798.92460317462
1778939113,20,,Aggregated,7.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,511,0,1000,1027.5730962836349,532.8007999341935,1753.6100000143051,253843.19765166342
1778939114,20,,Aggregated,6.800000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,519,0,1000,1025.1172986529814,532.8007999341935,1753.6100000143051,253852.51445086705
1778939115,20,,Aggregated,6.900000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,526,0,1000,1023.1907039944051,532.8007999341935,1753.6100000143051,253894.81178707225
1778939116,20,,Aggregated,7.000000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,533,0,1000,1021.2059138859508,532.8007999341935,1753.6100000143051,253911.32457786117
1778939117,20,,Aggregated,7.300000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,541,0,1000,1020.713795566081,532.8007999341935,1753.6100000143051,253967.87245841036
1778939118,20,,Aggregated,7.200000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,547,0,1000,1019.6423877534581,532.8007999341935,1753.6100000143051,253991.1663619744
1778939119,20,,Aggregated,7.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,555,0,1000,1018.1250603626239,532.8007999341935,1753.6100000143051,253997.74594594594
1778939120,20,,Aggregated,7.400000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,564,0,1000,1015.8936836897537,532.8007999341935,1753.6100000143051,254019.49822695035
1778939121,20,,Aggregated,7.300000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,573,0,1000,1015.4043158833637,532.8007999341935,1753.6100000143051,254109.42059336824
1778939122,30,,Aggregated,7.300000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,577,0,1000,1014.4283421163284,532.8007999341935,1753.6100000143051,254100.3691507799
1778939123,50,,Aggregated,7.400000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1800,1800,1800,592,0,1000,1021.4813295627922,532.8007999341935,1753.6100000143051,251924.0304054054
1778939124,50,,Aggregated,7.500000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,1900,1900,1900,603,0,1000,1026.4966364858817,532.8007999341935,1867.4788000062108,251131.86235489222
1778939125,50,,Aggregated,7.500000,0.000000,1000,1100,1200,1200,1400,1500,1900,2200,2400,2400,2400,623,0,1000,1054.7151910131768,532.8007999341935,2428.291500080377,250147.22632423756
1778939126,50,,Aggregated,8.300000,0.000000,1000,1200,1200,1300,1400,1600,2200,2400,3000,3000,3000,636,0,1000,1078.7549487442516,532.8007999341935,2979.402800090611,250012.50157232705
1778939127,50,,Aggregated,9.000000,0.000000,1000,1200,1200,1300,1500,2000,2500,3000,3700,3700,3700,657,0,1000,1118.2564878255084,532.8007999341935,3702.84859999083,250236.09741248097
1778939128,50,,Aggregated,9.800000,0.000000,1100,1200,1300,1300,1600,2200,2900,3100,3700,3700,3700,678,0,1100,1158.6432106213254,532.8007999341935,3702.84859999083,250773.25368731562
1778939129,50,,Aggregated,11.200000,0.000000,1100,1200,1300,1300,1900,2500,3100,3300,4200,4200,4200,697,0,1100,1198.0375087537057,532.8007999341935,4173.924200003967,251563.24533715926
1778939130,50,,Aggregated,11.600000,0.000000,1100,1200,1300,1400,2000,2500,3100,3300,4300,4300,4300,718,0,1100,1221.1648788316757,532.8007999341935,4347.284199902788,252013.34540389973
1778939131,50,,Aggregated,13.700000,0.000000,1100,1200,1300,1400,2000,2500,3100,3300,4300,4300,4300,737,0,1100,1229.8948846689805,532.8007999341935,4347.284199902788,252163.10176390773
1778939132,50,,Aggregated,14.600000,0.000000,1100,1200,1300,1400,2000,2500,3100,3300,4300,4300,4300,749,0,1100,1232.030062885266,532.8007999341935,4347.284199902788,252261.1642189586
1778939133,50,,Aggregated,15.700000,0.000000,1100,1200,1300,1400,2000,2500,3000,3300,4300,4300,4300,771,0,1100,1231.3440857340681,532.8007999341935,4347.284199902788,252302.23605706875
1778939134,50,,Aggregated,16.500000,0.000000,1100,1200,1300,1400,2000,2400,3000,3300,4300,4300,4300,784,0,1100,1230.481213649167,532.8007999341935,4347.284199902788,252373.45535714287
1778939135,50,,Aggregated,17.500000,0.000000,1100,1200,1300,1400,2000,2400,3000,3300,4300,4300,4300,808,0,1100,1229.5051867588675,532.8007999341935,4347.284199902788,252500.1683168317
1778939136,50,,Aggregated,17.700000,0.000000,1100,1200,1300,1400,2000,2400,3000,3300,4300,4300,4300,823,0,1100,1227.119714704049,532.8007999341935,4347.284199902788,252573.61360874848
1778939137,50,,Aggregated,18.100000,0.000000,1100,1200,1300,1400,1900,2400,3000,3300,4300,4300,4300,841,0,1100,1223.9613487530837,532.8007999341935,4347.284199902788,252648.90725326992
1778939138,50,,Aggregated,18.400000,0.000000,1100,1200,1300,1400,1900,2400,3000,3300,4300,4300,4300,859,0,1100,1220.7036086166227,532.8007999341935,4347.284199902788,252751.66472642607
1778939139,50,,Aggregated,18.400000,0.000000,1100,1200,1300,1400,1900,2400,3000,3300,4300,4300,4300,875,0,1100,1215.91607691627,532.8007999341935,4347.284199902788,252767.64685714286
1778939140,50,,Aggregated,18.700000,0.000000,1100,1200,1300,1400,1900,2400,3000,3300,4300,4300,4300,895,0,1100,1214.4490849177284,532.8007999341935,4347.284199902788,252871.31061452514
